date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-02-01,S1,1076,53,3549,23,428,55,71.73,96.31,22.8,0.4,0
2025-02-01,S1,1114,52,3849,26,523,52,72.37,96.09,20.1,0.0,0
2025-02-01,S1,1229,58,4141,30,560,55,72.76,96.83,20.0,0.0,0
2025-02-01,S1,1062,65,3640,16,454,50,72.57,96.42,23.8,0.0,0
2025-02-02,S1,1111,52,3664,19,338,54,72.25,96.71,21.4,0.5,0
2025-02-02,S1,1168,84,4157,22,603,50,72.58,96.98,22.7,0.0,0
2025-02-02,S1,1207,93,4340,23,555,54,73.38,97.39,22.5,0.0,0
2025-02-02,S1,968,53,3215,21,210,53,72.04,96.17,21.2,0.0,0
2025-02-02,S1,948,52,2999,17,288,52,72.27,96.21,20.9,1.1,0
2025-02-02,S1,919,12,3123,20,374,50,72.32,96.29,24.7,0.0,0
2025-02-02,S1,1031,61,3687,20,438,52,72.92,96.71,23.1,0.0,0
2025-02-02,S1,1145,58,3853,30,311,53,72.31,96.25,21.6,0.0,0
2025-02-03,S1,1475,226,6664,30,303,60,71.83,96.61,22.0,0.0,0
2025-02-03,S1,1171,52,4157,31,446,53,72.66,96.82,22.2,0.0,0
2025-02-03,S1,1272,91,4498,26,480,54,72.99,97.52,20.2,0.0,0
2025-02-03,S1,1083,50,3682,20,509,52,72.01,96.32,21.2,0.0,0
2025-02-03,S1,1234,30,4121,24,683,54,71.92,96.12,23.5,0.0,0
2025-02-03,S1,0,0,0,0,0,0,0.0,0.0,23.7,0.0,1
2025-02-03,S1,0,0,0,0,0,0,0.0,0.0,22.1,0.0,1
2025-02-03,S1,1372,57,4503,27,575,57,72.44,96.28,22.9,0.0,0
2025-02-04,S1,1385,75,4859,33,303,54,72.11,96.85,21.7,0.0,0
2025-02-04,S1,1151,48,4005,27,385,54,72.79,96.95,24.1,0.0,0
2025-02-04,S1,1435,36,4951,27,488,56,73.1,97.58,22.5,1.8,0
2025-02-04,S1,1151,56,3513,33,478,52,72.11,96.37,22.4,0.0,0
2025-02-04,S1,1310,68,4364,31,267,56,72.48,96.25,19.9,0.0,0
2025-02-04,S1,1127,57,3911,32,389,50,72.32,96.23,23.7,0.0,0
2025-02-04,S1,1196,39,4097,25,547,56,72.19,97.4,22.5,0.0,0
2025-02-04,S1,1303,25,4289,21,309,55,72.46,96.22,21.9,0.0,0
2025-02-05,S1,1297,21,4507,31,374,55,72.26,97.01,21.8,0.0,0
2025-02-05,S1,0,0,0,0,0,0,0.0,0.0,22.5,0.0,1
2025-02-05,S1,1226,75,4326,30,523,52,73.48,97.42,23.4,0.0,0
2025-02-05,S1,1319,53,4426,33,497,53,71.77,96.07,23.9,0.0,0
2025-02-05,S1,1351,59,4452,37,352,56,71.63,96.16,21.5,0.0,0
2025-02-05,S1,996,52,3107,30,401,53,72.02,96.29,23.8,0.0,0
2025-02-05,S1,1307,103,4976,35,471,54,72.77,96.84,22.9,0.0,0
2025-02-05,S1,1159,93,4310,24,401,54,72.27,96.38,22.1,0.0,0
2025-02-06,S1,1217,87,4314,31,514,52,72.63,96.76,22.0,0.0,0
2025-02-06,S1,0,0,0,0,0,0,0.0,0.0,20.8,0.0,1
2025-02-06,S1,1219,63,4107,36,397,54,73.45,97.51,20.8,0.0,0
2025-02-06,S1,1252,67,4233,31,525,55,72.38,96.13,21.0,0.0,0
2025-02-06,S1,1304,60,4282,21,571,52,71.9,96.42,21.1,0.0,0
2025-02-06,S1,1310,27,4363,32,359,58,72.14,96.34,21.8,0.0,0
2025-02-06,S1,1386,60,4536,30,373,56,72.26,96.98,21.2,0.0,0
2025-02-06,S1,1262,74,4222,28,563,54,72.41,96.34,20.9,0.0,0
2025-02-07,S1,1258,66,4172,18,565,56,72.56,96.72,25.2,1.1,0
2025-02-07,S1,1468,66,4980,23,429,55,72.95,96.91,21.6,0.0,0
2025-02-07,S1,1283,232,5909,28,436,54,73.66,97.27,21.7,0.0,0
2025-02-07,S1,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-02-07,S1,1297,74,4505,32,431,53,72.22,96.22,22.6,0.0,0
2025-02-07,S1,1435,52,4819,35,476,54,72.44,96.32,21.8,0.0,0
2025-02-07,S1,1298,41,4515,26,474,56,72.41,97.03,23.1,0.0,0
2025-02-07,S1,1243,73,4415,18,483,53,72.57,96.33,20.9,0.8,0
2025-02-08,S1,1149,45,3983,24,351,51,72.22,96.62,21.0,0.0,0
2025-02-08,S1,1255,80,4517,29,388,54,72.66,96.99,22.4,0.0,0
2025-02-08,S1,1202,97,4358,15,497,54,73.32,97.54,21.2,5.3,0
2025-02-08,S1,1073,48,3522,15,505,55,72.13,95.86,20.6,0.0,0
2025-02-08,S1,1119,58,3540,25,538,52,72.0,96.3,21.3,0.0,0
2025-02-08,S1,1116,64,3778,23,615,52,72.44,96.39,22.1,0.0,0
2025-02-08,S1,1250,26,4138,19,541,54,72.3,97.26,23.2,0.0,0
2025-02-08,S1,0,0,0,0,0,0,0.0,0.0,23.6,0.0,1
2025-02-09,S1,997,23,3351,22,472,51,72.35,96.63,20.1,0.0,0
2025-02-09,S1,873,80,3235,21,414,52,72.72,97.09,23.3,2.1,0
2025-02-09,S1,1048,35,3440,30,367,54,73.58,97.93,20.6,0.0,0
2025-02-09,S1,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-02-09,S1,983,36,3562,21,272,53,72.4,96.58,23.1,0.3,0
2025-02-09,S1,960,60,3214,24,483,51,72.44,96.22,23.2,0.0,0
2025-02-09,S1,1087,58,3660,22,478,52,72.04,97.32,23.6,0.0,0
2025-02-09,S1,1152,68,3989,27,330,55,72.32,96.34,23.5,0.0,0
2025-02-10,S1,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-10,S1,1272,44,4052,28,499,57,72.93,97.18,20.7,0.0,0
2025-02-10,S1,1079,40,3728,17,364,50,72.73,97.86,22.5,0.0,0
2025-02-10,S1,1323,41,4238,37,469,53,72.24,96.07,21.6,0.0,0
2025-02-10,S1,1129,21,3657,22,405,52,72.17,96.44,20.9,0.0,0
2025-02-10,S1,1303,60,4258,21,522,56,72.51,96.29,22.5,0.0,0
2025-02-10,S1,1259,42,4327,25,537,54,72.28,97.38,22.1,0.0,0
2025-02-10,S1,1070,68,3807,26,407,50,72.01,96.48,21.3,0.0,0
2025-02-11,S1,1285,29,4264,25,358,56,72.6,96.72,22.0,0.0,0
2025-02-11,S1,1047,223,5087,25,481,55,72.66,97.07,18.0,0.0,0
2025-02-11,S1,1311,44,4390,22,508,53,73.64,97.94,21.4,0.0,0
2025-02-11,S1,1584,33,5187,44,448,58,71.95,96.4,20.7,0.0,0
2025-02-11,S1,988,42,3393,24,644,52,72.08,96.22,20.1,0.0,0
2025-02-11,S1,1291,80,4635,34,578,56,72.51,96.32,21.8,0.0,0
2025-02-11,S1,1381,56,4556,41,360,55,72.42,97.02,21.5,0.0,0
2025-02-11,S1,1279,81,4324,24,254,53,72.56,96.39,23.3,0.0,0
2025-02-12,S1,1387,244,6341,38,425,54,72.09,96.91,22.6,0.0,0
2025-02-12,S1,1224,44,4133,28,364,56,72.51,97.17,21.7,0.0,0
2025-02-12,S1,1294,29,4478,26,556,54,73.06,97.67,22.6,0.0,0
2025-02-12,S1,1495,21,4626,30,429,58,72.0,96.08,20.0,0.0,0
2025-02-12,S1,1461,49,4855,44,316,58,71.77,96.38,23.4,0.0,0
2025-02-12,S1,1248,249,6132,34,497,56,72.22,96.45,23.9,0.0,0
2025-02-12,S1,1285,69,4616,35,461,54,72.07,97.33,22.8,0.0,0
2025-02-12,S1,1237,82,4232,22,442,52,73.43,96.2,23.9,0.0,0
2025-02-13,S1,1312,58,4558,24,523,56,72.59,96.73,22.8,0.0,0
2025-02-13,S1,1232,56,4149,31,415,54,72.53,97.23,21.8,0.0,0
2025-02-13,S1,1394,49,4790,29,399,55,73.01,97.96,24.6,0.0,0
2025-02-13,S1,1122,233,5398,32,498,52,72.59,96.1,23.1,0.0,0
2025-02-13,S1,1225,33,3936,24,438,53,72.03,96.55,22.7,0.0,0
2025-02-13,S1,1415,62,4742,38,484,58,72.34,96.1,20.9,0.0,0
2025-02-13,S1,1363,23,4503,24,350,55,73.09,97.17,23.1,0.0,0
2025-02-13,S1,1369,49,4305,33,456,57,72.43,96.34,20.4,0.0,0
2025-02-14,S1,1397,49,4828,40,455,57,72.08,97.29,22.5,0.0,0
2025-02-14,S1,1456,37,5051,24,359,54,72.81,97.35,22.3,0.0,0
2025-02-14,S1,1262,59,4370,25,538,52,73.83,97.76,24.5,0.0,0
2025-02-14,S1,1221,61,4297,27,374,53,72.6,96.11,23.1,0.0,0
2025-02-14,S1,1291,80,4327,32,421,55,72.42,96.35,21.5,0.0,0
2025-02-14,S1,1197,17,4276,23,507,54,72.77,96.14,20.5,0.0,0
2025-02-14,S1,1348,20,4590,22,420,54,72.46,97.11,21.5,0.0,0
2025-02-14,S1,1273,77,4331,26,520,53,72.34,96.13,22.9,0.0,0
2025-02-15,S1,1241,66,3963,23,401,52,72.32,96.7,21.2,0.0,0
2025-02-15,S1,1066,57,3669,32,488,55,73.09,97.29,19.5,0.0,0
2025-02-15,S1,1121,51,3635,26,529,51,72.22,96.1,20.7,0.0,0
2025-02-15,S1,1217,46,3780,29,426,52,72.14,96.34,23.3,0.0,0
2025-02-15,S1,1350,23,4774,37,385,52,72.03,96.48,24.2,0.0,0
2025-02-15,S1,1260,49,4563,34,346,55,72.74,97.05,23.0,0.0,0
2025-02-15,S1,1358,33,4708,40,319,56,72.33,96.37,23.9,0.0,0
2025-02-16,S1,1008,38,3418,17,425,55,72.46,96.94,22.1,0.0,0
2025-02-16,S1,1060,42,3683,21,541,51,72.69,97.5,22.2,0.0,0
2025-02-16,S1,1023,62,3481,30,464,52,71.95,95.8,21.7,0.0,0
2025-02-16,S1,1157,75,3889,30,334,53,72.0,96.36,20.4,0.0,0
2025-02-16,S1,1067,52,3559,32,447,53,72.5,96.31,22.1,0.0,0
2025-02-16,S1,863,74,3051,25,394,51,72.78,97.31,21.9,0.0,0
2025-02-16,S1,1069,85,3689,20,235,51,71.65,96.35,21.9,0.0,0
2025-02-17,S1,1241,82,4398,32,497,55,73.08,96.89,23.1,0.0,0
2025-02-17,S1,1227,85,4399,28,315,52,72.76,97.59,21.9,0.0,0
2025-02-17,S1,1206,15,3817,21,326,55,72.18,96.22,22.4,0.0,0
2025-02-17,S1,1148,89,4336,25,390,56,71.88,96.22,23.2,0.0,0
2025-02-17,S1,1386,64,4935,24,419,56,72.34,96.55,22.7,0.0,0
2025-02-17,S1,1331,75,4597,27,386,54,72.47,97.14,24.2,0.0,0
2025-02-17,S1,0,0,0,0,0,0,0.0,0.0,22.6,0.0,1
2025-02-18,S1,1236,28,4010,38,505,56,72.53,96.86,20.8,0.0,0
2025-02-18,S1,1109,32,3670,25,552,53,73.01,97.34,20.6,0.0,0
2025-02-18,S1,1135,60,3562,14,468,54,72.17,96.31,20.2,0.0,0
2025-02-18,S1,1427,68,5094,33,578,55,71.5,96.65,25.1,0.0,0
2025-02-18,S1,1443,64,4654,22,574,55,72.63,96.2,19.6,0.0,0
2025-02-18,S1,1152,44,3858,29,480,53,72.49,97.39,20.6,0.0,0
2025-02-18,S1,1272,58,4427,24,527,56,72.71,96.26,23.9,0.0,0
2025-02-19,S1,1183,34,4070,21,326,54,72.15,97.01,22.2,0.0,0
2025-02-19,S1,1245,40,4063,29,477,54,72.27,97.52,21.6,0.0,0
2025-02-19,S1,1300,77,4421,33,477,53,71.84,96.06,20.6,0.1,0
2025-02-19,S1,1225,35,4368,30,406,52,71.82,96.45,24.0,0.0,0
2025-02-19,S1,1163,81,4047,35,446,53,72.27,96.38,20.6,0.0,0
2025-02-19,S1,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-02-19,S1,1271,54,4116,35,715,56,72.37,96.11,22.7,0.0,0
2025-02-20,S1,1048,83,3588,28,554,53,72.18,97.08,24.3,2.5,0
2025-02-20,S1,1322,62,4579,23,470,53,73.27,97.57,22.9,0.0,0
2025-02-20,S1,1318,61,4350,28,419,54,72.19,96.22,21.2,0.0,0
2025-02-20,S1,1226,61,3898,22,479,54,72.14,96.38,21.5,1.2,0
2025-02-20,S1,1299,24,4383,33,322,53,72.35,96.56,22.6,0.0,0
2025-02-20,S1,1127,80,3854,24,403,52,72.79,97.37,21.7,0.0,0
2025-02-20,S1,0,0,0,0,0,0,0.0,0.0,22.9,0.0,1
2025-02-21,S1,1175,68,4036,35,412,54,72.41,96.8,22.4,0.0,0
2025-02-21,S1,1291,67,4651,28,541,53,72.59,97.32,23.3,0.0,0
2025-02-21,S1,1332,59,4415,34,675,57,72.85,96.36,22.7,0.0,0
2025-02-21,S1,1267,60,4140,36,394,54,72.29,96.36,23.2,0.0,0
2025-02-21,S1,1187,62,3916,26,319,52,72.44,96.42,19.9,0.0,0
2025-02-21,S1,1409,26,5017,24,396,54,72.82,97.4,25.7,0.0,0
2025-02-21,S1,1286,51,4236,18,600,52,72.88,96.14,21.5,0.0,0
2025-02-22,S1,1270,100,4771,29,405,53,72.58,97.15,22.3,0.0,0
2025-02-22,S1,1234,41,4135,33,471,52,73.35,97.41,23.3,0.0,0
2025-02-22,S1,1100,70,3475,14,309,51,72.34,96.14,21.6,0.0,0
2025-02-22,S1,1323,51,4181,18,440,55,71.99,96.52,22.9,0.0,0
2025-02-22,S1,1383,55,4708,33,416,54,72.11,96.34,22.3,0.0,0
2025-02-22,S1,1236,52,4005,25,387,53,72.81,97.5,20.3,0.0,0
2025-02-22,S1,1206,58,4146,29,469,52,72.66,96.31,23.9,0.0,0
2025-02-23,S1,1108,42,3829,24,489,52,72.35,96.78,24.7,0.0,0
2025-02-23,S1,1063,270,5564,27,406,51,73.2,97.48,21.1,0.0,0
2025-02-23,S1,1050,22,3257,25,449,52,72.33,96.32,21.8,0.0,0
2025-02-23,S1,929,52,2847,23,530,52,71.89,96.48,21.4,0.0,0
2025-02-23,S1,1141,33,3989,18,483,51,72.53,96.2,21.9,0.0,0
2025-02-23,S1,1054,77,3810,16,411,50,72.28,97.8,22.8,0.0,0
2025-02-23,S1,950,44,3182,21,694,52,72.19,96.49,23.2,0.0,0
2025-02-24,S1,1318,61,4235,39,515,56,72.77,96.95,21.0,0.0,0
2025-02-24,S1,1350,80,4977,23,617,53,72.48,97.68,22.2,0.0,0
2025-02-24,S1,1238,77,4125,23,448,55,72.49,96.27,21.9,3.1,0
2025-02-24,S1,1283,79,4531,28,430,53,72.33,96.36,23.6,0.0,0
2025-02-24,S1,1123,78,4000,34,416,53,72.14,96.5,25.0,0.0,0
2025-02-24,S1,1123,46,3857,23,319,54,72.84,97.59,21.4,0.0,0
2025-02-24,S1,1450,48,5188,26,406,54,72.55,96.09,23.0,0.0,0
2025-02-25,S1,1218,71,4184,22,380,54,72.32,97.13,21.7,0.0,0
2025-02-25,S1,1265,27,4356,21,477,55,73.42,97.61,20.1,0.0,0
2025-02-25,S1,1419,23,4877,38,514,55,72.2,96.29,23.5,0.0,0
2025-02-25,S1,1262,61,4278,38,179,55,72.16,96.3,23.3,3.2,0
2025-02-25,S1,1219,52,4090,19,425,55,72.37,96.33,21.7,0.0,0
2025-02-25,S1,1117,72,3968,33,637,53,73.03,97.42,23.1,0.0,0
2025-02-25,S1,1219,50,4087,17,409,55,73.06,96.36,23.6,0.0,0
2025-02-26,S1,1320,77,4535,37,229,55,72.2,96.98,23.2,0.6,0
2025-02-26,S1,1293,25,4566,23,437,53,72.76,97.74,23.9,0.5,0
2025-02-26,S1,1283,39,4158,37,184,53,72.2,96.39,21.4,0.0,0
2025-02-26,S1,1327,87,4490,40,409,56,72.05,96.25,22.6,2.5,0
2025-02-26,S1,1415,34,4887,26,295,55,72.29,96.29,23.3,0.0,0
2025-02-26,S1,1387,39,4786,25,502,55,72.79,97.79,23.7,0.0,0
2025-02-26,S1,1345,288,6706,28,471,52,72.4,96.15,21.7,0.0,0
2025-02-27,S1,1146,60,3764,19,457,51,72.34,96.91,23.6,0.0,0
2025-02-27,S1,1503,245,6874,43,390,54,73.23,97.55,24.0,0.0,0
2025-02-27,S1,1114,45,3786,28,354,53,72.7,96.42,22.8,0.0,0
2025-02-27,S1,1122,37,3703,28,544,54,71.92,96.23,24.6,0.0,0
2025-02-27,S1,1285,63,4495,19,490,55,72.41,96.3,23.2,0.0,0
2025-02-27,S1,1355,43,4700,30,407,57,72.69,97.56,21.5,0.0,0
2025-02-27,S1,0,0,0,0,0,0,0.0,0.0,23.1,0.0,1
2025-02-28,S1,1147,81,4057,23,284,54,72.48,97.0,24.4,0.0,0
2025-02-28,S1,1111,54,3741,20,352,55,73.39,97.66,23.8,0.0,0
2025-02-28,S1,1371,76,4690,25,545,55,72.25,96.05,20.5,0.0,0
2025-02-28,S1,1354,46,4445,34,454,55,72.37,96.41,24.4,0.0,0
2025-02-28,S1,1259,60,4434,26,622,53,72.95,96.38,22.4,0.0,0
2025-02-28,S1,1366,40,4714,22,509,56,72.94,97.59,21.8,0.0,0
2025-02-28,S1,1327,30,4517,28,410,52,72.33,96.68,24.5,0.0,0
2025-03-01,S1,1126,266,5829,28,576,53,72.3,96.68,21.6,0.0,0
2025-03-01,S1,1437,74,5143,29,423,58,72.95,97.86,25.9,4.7,0
2025-03-01,S1,1344,75,4692,21,441,53,72.86,96.39,22.7,0.0,0
2025-03-01,S1,1302,67,4391,19,470,58,72.36,96.46,21.9,0.5,0
2025-03-01,S1,1252,93,4399,36,438,54,72.39,96.22,24.1,0.0,0
2025-03-01,S1,1126,50,3776,28,475,54,72.49,97.87,22.7,0.0,0
2025-03-01,S1,1232,50,3912,23,459,52,72.17,96.23,20.9,0.4,0
2025-03-02,S1,977,42,3314,22,408,50,72.6,97.32,22.6,0.0,0
2025-03-02,S1,993,57,3199,14,509,53,72.01,96.36,24.7,0.0,0
2025-03-02,S1,1144,63,3730,18,414,53,72.01,96.29,21.6,0.0,0
2025-03-02,S1,1143,300,6049,35,555,53,72.34,96.16,22.9,0.0,0
2025-03-02,S1,1010,271,5572,27,507,52,72.9,97.69,21.5,0.0,0
2025-03-02,S1,923,48,3088,23,497,50,72.33,96.44,25.9,0.0,0
2025-03-03,S1,1252,83,4525,25,621,54,72.75,96.99,24.1,0.0,0
2025-03-03,S1,0,0,0,0,0,0,0.0,0.0,23.3,0.0,1
2025-03-03,S1,1245,69,4157,24,411,54,72.54,96.44,21.1,2.1,0
2025-03-03,S1,1315,31,4275,24,496,55,72.25,96.2,21.9,0.0,0
2025-03-03,S1,1209,55,4103,33,427,54,72.88,97.71,22.9,0.0,0
2025-03-03,S1,1379,55,4456,31,530,56,72.36,96.38,22.0,0.0,0
2025-03-04,S1,1159,75,3867,20,439,54,72.28,97.17,23.3,0.0,0
2025-03-04,S1,1226,66,4225,23,587,55,72.3,96.44,23.0,0.8,0
2025-03-04,S1,1018,39,3449,23,479,54,72.04,96.46,23.5,0.0,0
2025-03-04,S1,1184,45,3910,35,506,55,72.52,96.64,22.7,0.0,0
2025-03-04,S1,1419,69,4872,25,329,56,72.65,97.85,22.9,0.0,0
2025-03-04,S1,1146,36,3976,23,452,53,72.37,96.61,22.4,2.0,0
2025-03-05,S1,1426,73,4901,29,620,56,72.81,96.93,22.4,0.0,0
2025-03-05,S1,0,0,0,0,0,0,0.0,0.0,24.1,0.0,1
2025-03-05,S1,1267,44,4103,25,557,54,72.0,96.57,22.8,0.0,0
2025-03-05,S1,1155,70,4039,29,367,53,72.37,96.33,22.6,0.0,0
2025-03-05,S1,1455,45,4928,33,373,55,72.99,97.61,20.6,0.0,0
2025-03-05,S1,1311,62,4320,28,504,57,72.92,96.74,22.8,0.0,0
2025-03-06,S1,1179,67,3782,31,483,53,72.68,96.95,24.1,1.6,0
2025-03-06,S1,1182,90,4225,27,532,55,72.24,96.35,24.3,0.0,0
2025-03-06,S1,1320,28,4421,19,306,58,71.98,96.49,24.2,0.0,0
2025-03-06,S1,1291,58,4458,25,477,54,72.57,96.5,24.0,0.0,0
2025-03-06,S1,1329,51,4543,30,463,54,73.06,97.8,21.8,0.0,0
2025-03-06,S1,1397,50,4587,38,356,56,72.71,96.5,24.5,0.0,0
2025-03-07,S1,1226,52,4105,29,380,54,72.57,97.04,23.6,0.0,0
2025-03-07,S1,1370,243,6287,32,666,54,72.52,96.18,24.6,0.0,0
2025-03-07,S1,1388,55,4634,23,456,55,71.73,96.5,21.8,0.0,0
2025-03-07,S1,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-03-07,S1,1095,73,4223,32,395,54,72.78,97.79,22.5,0.0,0
2025-03-07,S1,1196,80,4221,26,420,56,72.66,96.45,23.9,2.3,0
2025-03-08,S1,1400,51,4693,40,451,56,72.39,97.26,23.4,0.0,0
2025-03-08,S1,1137,299,6163,29,500,52,72.12,96.03,23.6,0.0,0
2025-03-08,S1,1048,31,3494,21,640,53,72.12,96.68,23.4,0.0,0
2025-03-08,S1,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-08,S1,1369,92,4991,31,557,56,73.0,97.97,22.8,0.0,0
2025-03-08,S1,1119,76,3959,17,651,54,72.49,96.68,23.9,0.0,0
2025-03-09,S1,1013,73,3582,26,336,51,73.26,97.1,24.5,0.0,0
2025-03-09,S1,0,0,0,0,0,0,0.0,0.0,21.5,0.0,1
2025-03-09,S1,1144,84,4075,34,467,53,72.31,96.51,20.2,0.0,0
2025-03-09,S1,1021,24,3399,22,324,51,72.55,96.66,23.2,0.0,0
2025-03-09,S1,996,49,3364,28,507,53,73.03,97.79,23.4,0.0,0
2025-03-09,S1,1042,54,3406,26,487,51,72.84,96.65,23.2,0.0,0
2025-03-10,S1,1358,60,4548,37,448,54,72.71,97.28,22.7,0.0,0
2025-03-10,S1,1241,68,4109,29,464,54,72.69,96.5,23.9,0.0,0
2025-03-10,S1,1119,52,3887,31,381,52,72.4,96.77,22.6,0.0,0
2025-03-10,S1,1314,29,4367,22,438,55,72.5,96.39,24.5,0.0,0
2025-03-10,S1,1170,34,4197,22,385,52,72.7,97.93,24.1,0.0,0
2025-03-10,S1,1348,52,4495,36,581,54,72.55,96.47,23.5,0.0,0
2025-03-11,S1,1214,33,4118,23,477,55,72.84,97.51,24.2,0.0,0
2025-03-11,S1,1256,55,4245,26,316,51,72.19,96.17,25.1,0.0,0
2025-03-11,S1,1234,41,4215,26,536,55,72.07,96.65,23.7,0.0,0
2025-03-11,S1,1246,38,4078,22,469,55,72.51,96.51,24.2,0.0,0
2025-03-11,S1,1465,33,4810,28,607,54,72.55,97.89,21.7,0.0,0
2025-03-11,S1,1344,72,4692,36,463,56,72.7,96.54,23.1,0.0,0
2025-03-12,S1,1314,285,6546,28,407,55,72.62,97.41,25.0,0.0,0
2025-03-12,S1,1462,67,4691,29,558,57,72.51,96.01,21.5,0.0,0
2025-03-12,S1,1193,66,4201,32,671,53,72.23,96.59,22.3,0.0,0
2025-03-12,S1,1324,50,4606,36,604,53,72.37,96.49,24.2,0.0,0
2025-03-12,S1,1177,68,4338,27,438,52,72.68,98.02,23.5,0.0,0
2025-03-12,S1,1313,51,4336,33,483,52,72.94,96.64,23.3,0.0,0
2025-03-13,S1,0,0,0,0,0,0,0.0,0.0,23.5,0.0,1
2025-03-13,S1,1271,55,4215,23,585,56,72.38,95.98,23.7,0.0,0
2025-03-13,S1,1094,222,5340,15,548,51,71.84,96.74,23.3,0.0,0
2025-03-13,S1,1202,71,4328,32,600,52,72.53,96.48,22.4,0.0,0
2025-03-13,S1,1191,59,4066,24,408,55,73.01,97.64,22.0,0.0,0
2025-03-13,S1,1244,44,4118,19,271,54,73.25,96.64,23.5,0.0,0
2025-03-14,S1,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-14,S1,1241,38,3926,27,359,55,72.39,96.03,22.1,0.0,0
2025-03-14,S1,1219,34,4062,24,601,56,72.14,96.53,22.0,0.0,0
2025-03-14,S1,1439,55,4858,26,442,54,72.29,96.62,22.3,0.0,0
2025-03-14,S1,1484,15,5146,33,404,55,72.64,96.5,24.3,0.0,0
2025-03-15,S1,1083,103,4363,17,496,52,72.84,97.31,23.2,0.0,0
2025-03-15,S1,1237,56,4017,23,549,54,72.54,96.28,23.5,0.0,0
2025-03-15,S1,1173,66,4072,23,424,55,72.27,96.55,23.6,0.0,0
2025-03-15,S1,1159,32,3784,17,328,54,72.81,96.56,22.2,0.0,0
2025-03-15,S1,1043,71,3563,28,608,53,73.38,98.22,24.6,4.2,0
2025-03-15,S1,1208,212,5690,30,593,52,72.88,96.41,24.6,0.0,0
2025-03-16,S1,1039,37,3527,20,495,50,72.82,97.52,22.6,0.0,0
2025-03-16,S1,1053,44,3469,21,330,52,72.38,96.15,23.6,0.0,0
2025-03-16,S1,1053,67,3880,25,563,53,72.28,96.71,23.2,0.0,0
2025-03-16,S1,985,60,3398,22,483,50,72.88,96.44,22.8,0.0,0
2025-03-16,S1,1133,44,3769,22,437,53,73.03,98.08,22.0,0.0,0
2025-03-16,S1,1048,38,3470,18,482,52,72.93,96.61,24.3,0.0,0
2025-03-17,S1,1429,53,4822,22,567,56,72.73,97.54,25.3,0.0,0
2025-03-17,S1,1317,44,4431,28,443,55,72.35,96.17,23.6,0.0,0
2025-03-17,S1,1122,68,3837,18,578,53,72.01,96.35,23.2,0.0,0
2025-03-17,S1,1079,47,3830,17,361,52,72.85,96.63,24.2,0.0,0
2025-03-17,S1,1343,66,4865,28,491,54,73.18,98.0,24.9,0.0,0
2025-03-17,S1,1143,95,4192,26,437,57,72.74,96.31,21.7,0.0,0
2025-03-18,S1,1322,47,4495,22,348,56,73.06,97.54,23.1,0.0,0
2025-03-18,S1,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-03-18,S1,1326,71,4438,19,489,55,71.86,96.61,24.0,0.0,0
2025-03-18,S1,1310,37,4252,36,457,55,72.94,96.65,25.0,0.0,0
2025-03-18,S1,1424,77,5274,34,381,55,73.09,97.89,25.1,0.0,0
2025-03-18,S1,1233,31,4141,29,331,53,72.89,96.58,24.1,0.0,0
2025-03-19,S1,1344,46,4450,31,503,53,72.89,97.19,22.6,0.0,0
2025-03-19,S1,1090,66,3793,19,363,54,72.8,96.36,23.6,0.0,0
2025-03-19,S1,1299,32,4505,27,483,57,72.17,96.72,24.3,0.0,0
2025-03-19,S1,1358,51,4892,29,435,52,72.71,96.46,25.5,0.0,0
2025-03-19,S1,1427,63,4816,40,568,57,73.43,98.39,24.3,0.0,0
2025-03-19,S1,1250,64,4055,33,473,55,72.67,96.75,23.5,0.0,0
2025-03-20,S1,1305,43,4361,26,279,54,72.41,97.43,25.1,1.4,0
2025-03-20,S1,1313,63,4505,39,549,56,72.73,96.2,24.7,0.0,0
2025-03-20,S1,1414,60,4827,43,483,58,72.07,96.68,24.8,0.0,0
2025-03-20,S1,1204,68,4235,17,442,52,72.55,96.52,26.2,0.0,0
2025-03-20,S1,1362,76,4646,42,471,54,73.09,97.96,25.7,0.0,0
2025-03-20,S1,1336,56,4371,37,603,55,72.37,96.76,23.9,0.0,0
2025-03-21,S1,1211,309,6621,22,612,53,72.32,97.67,23.6,0.0,0
2025-03-21,S1,1041,65,3503,26,593,52,72.47,96.46,26.3,0.0,0
2025-03-21,S1,1393,41,4558,31,354,56,71.86,96.78,25.3,0.0,0
2025-03-21,S1,1448,64,4999,27,557,55,73.02,96.71,24.7,0.0,0
2025-03-21,S1,1317,73,4944,23,365,55,73.07,97.94,24.7,0.0,0
2025-03-21,S1,1421,46,4737,22,488,54,72.46,96.38,26.2,0.0,0
